datetime,open,high,low,close,tick_volume,gradient,signal_label,signal_with_time
2021-09-14,1793.24,1808.65,1780.84,1804.6,79773,11.11999999999989,Bullish,Bullish (2021-09-14 00:00:00)
2021-09-15,1804.22,1806.95,1790.76,1793.63,76437,-10.9699999999998,Bearish,Bearish (2021-09-15 00:00:00)
2021-09-16,1794.12,1796.19,1745.3,1753.4,100286,-40.23000000000002,Bearish,Bearish (2021-09-16 00:00:00)
2021-09-17,1753.54,1767.49,1747.36,1754.08,84192,0.6799999999998363,Bullish,Bullish (2021-09-17 00:00:00)
2021-09-20,1754.18,1766.99,1742.02,1764.22,75922,10.1400000000001,Bullish,Bullish (2021-09-20 00:00:00)
2021-09-21,1764.77,1781.73,1757.89,1774.3,74356,10.079999999999927,Bullish,Bullish (2021-09-21 00:00:00)
2021-09-22,1774.92,1787.2,1764.65,1768.01,91760,-6.289999999999964,Bearish,Bearish (2021-09-22 00:00:00)
2021-09-23,1768.41,1776.61,1737.93,1742.41,97984,-25.59999999999991,Bearish,Bearish (2021-09-23 00:00:00)
2021-09-24,1744.48,1757.66,1740.47,1750.68,79243,8.269999999999982,Bullish,Bullish (2021-09-24 00:00:00)
2021-09-27,1748.64,1760.87,1744.88,1750.13,78138,-0.5499999999999545,Bearish,Bearish (2021-09-27 00:00:00)
2021-09-28,1750.63,1754.47,1728.14,1733.86,94100,-16.27000000000021,Bearish,Bearish (2021-09-28 00:00:00)
2021-09-29,1734.0,1745.55,1721.65,1726.5,86381,-7.3599999999999,Bearish,Bearish (2021-09-29 00:00:00)
2021-09-30,1726.52,1764.21,1722.21,1757.0,85945,30.5,Bullish,Bullish (2021-09-30 00:00:00)
2021-10-01,1756.36,1764.31,1749.78,1760.52,86242,3.519999999999982,Bullish,Bullish (2021-10-01 00:00:00)
2021-10-04,1761.06,1770.57,1747.71,1769.3,89637,8.779999999999973,Bullish,Bullish (2021-10-04 00:00:00)
2021-10-05,1769.19,1769.36,1748.61,1759.93,81505,-9.36999999999989,Bearish,Bearish (2021-10-05 00:00:00)
2021-10-06,1760.16,1765.12,1745.88,1762.65,96037,2.7200000000000273,Bullish,Bullish (2021-10-06 00:00:00)
2021-10-07,1762.85,1766.96,1751.94,1755.09,78377,-7.560000000000173,Bearish,Bearish (2021-10-07 00:00:00)
2021-10-08,1755.93,1781.36,1753.37,1756.79,89842,1.7000000000000455,Bullish,Bullish (2021-10-08 00:00:00)
2021-10-11,1757.38,1761.03,1750.17,1754.19,70217,-2.599999999999909,Bearish,Bearish (2021-10-11 00:00:00)
2021-10-12,1753.72,1769.39,1750.73,1760.04,79586,5.849999999999909,Bullish,Bullish (2021-10-12 00:00:00)
2021-10-13,1760.09,1796.16,1757.87,1793.0,88549,32.960000000000036,Bullish,Bullish (2021-10-13 00:00:00)
2021-10-14,1792.99,1800.59,1786.71,1796.02,65592,3.019999999999982,Bullish,Bullish (2021-10-14 00:00:00)
2021-10-15,1795.84,1796.46,1764.83,1767.63,79509,-28.389999999999873,Bearish,Bearish (2021-10-15 00:00:00)
2021-10-18,1766.83,1772.08,1760.31,1764.77,93201,-2.8600000000001273,Bearish,Bearish (2021-10-18 00:00:00)
2021-10-19,1764.7,1785.12,1762.84,1769.45,81319,4.680000000000064,Bullish,Bullish (2021-10-19 00:00:00)
2021-10-20,1769.41,1788.43,1766.85,1781.98,83813,12.529999999999973,Bullish,Bullish (2021-10-20 00:00:00)
2021-10-21,1781.96,1789.46,1776.5,1782.88,91945,0.900000000000091,Bullish,Bullish (2021-10-21 00:00:00)
2021-10-22,1783.34,1813.84,1782.95,1792.56,90452,9.679999999999836,Bullish,Bullish (2021-10-22 00:00:00)
2021-10-25,1792.97,1810.03,1792.23,1807.66,77430,15.100000000000136,Bullish,Bullish (2021-10-25 00:00:00)
2021-10-26,1807.37,1808.37,1782.39,1792.8,81683,-14.860000000000127,Bearish,Bearish (2021-10-26 00:00:00)
2021-10-27,1793.31,1799.07,1783.51,1796.93,78975,4.130000000000109,Bullish,Bullish (2021-10-27 00:00:00)
2021-10-28,1796.45,1810.41,1792.32,1798.8,87516,1.8699999999998909,Bullish,Bullish (2021-10-28 00:00:00)
2021-10-29,1799.41,1801.15,1771.97,1782.96,104889,-15.839999999999918,Bearish,Bearish (2021-10-29 00:00:00)
2021-11-01,1782.92,1795.81,1779.08,1793.2,80130,10.240000000000009,Bullish,Bullish (2021-11-01 00:00:00)
2021-11-02,1793.12,1796.38,1786.41,1787.95,68520,-5.25,Bearish,Bearish (2021-11-02 00:00:00)
2021-11-03,1787.71,1788.3,1758.82,1769.63,96357,-18.319999999999936,Bearish,Bearish (2021-11-03 00:00:00)
2021-11-04,1770.52,1798.91,1770.5,1791.57,84898,21.939999999999827,Bullish,Bullish (2021-11-04 00:00:00)
2021-11-05,1791.05,1818.28,1784.98,1817.93,94828,26.360000000000127,Bullish,Bullish (2021-11-05 00:00:00)
2021-11-08,1816.21,1826.45,1812.44,1824.27,86413,6.339999999999918,Bullish,Bullish (2021-11-08 00:00:00)
2021-11-09,1824.75,1832.73,1819.18,1831.85,85908,7.579999999999927,Bullish,Bullish (2021-11-09 00:00:00)
2021-11-10,1831.78,1868.53,1822.35,1849.25,102429,17.40000000000009,Bullish,Bullish (2021-11-10 00:00:00)
2021-11-11,1849.34,1865.98,1842.92,1861.98,83322,12.730000000000018,Bullish,Bullish (2021-11-11 00:00:00)
2021-11-12,1861.74,1868.66,1845.25,1864.69,92366,2.7100000000000364,Bullish,Bullish (2021-11-12 00:00:00)
2021-11-15,1866.1,1870.53,1856.33,1862.68,82823,-2.009999999999991,Bearish,Bearish (2021-11-15 00:00:00)
2021-11-16,1862.88,1877.13,1849.7,1850.4,87715,-12.279999999999973,Bearish,Bearish (2021-11-16 00:00:00)
2021-11-17,1850.3,1868.03,1849.55,1867.32,76802,16.919999999999845,Bullish,Bullish (2021-11-17 00:00:00)
2021-11-18,1866.64,1870.97,1855.14,1858.93,74160,-8.389999999999873,Bearish,Bearish (2021-11-18 00:00:00)
2021-11-19,1859.03,1865.74,1843.03,1845.94,89390,-12.990000000000009,Bearish,Bearish (2021-11-19 00:00:00)
2021-11-22,1842.96,1849.08,1802.28,1804.78,97011,-41.16000000000008,Bearish,Bearish (2021-11-22 00:00:00)
2021-11-23,1807.67,1812.37,1781.98,1789.0,100815,-15.779999999999973,Bearish,Bearish (2021-11-23 00:00:00)
2021-11-24,1789.27,1796.41,1778.54,1788.49,97171,-0.5099999999999909,Bearish,Bearish (2021-11-24 00:00:00)
2021-11-25,1788.16,1795.15,1785.96,1788.61,37261,0.11999999999989086,Bullish,Bullish (2021-11-25 00:00:00)
2021-11-26,1790.49,1815.53,1780.36,1790.96,100327,2.3500000000001364,Bullish,Bullish (2021-11-26 00:00:00)
2021-11-29,1788.94,1799.41,1781.14,1784.59,94917,-6.370000000000118,Bearish,Bearish (2021-11-29 00:00:00)
2021-11-30,1785.07,1808.77,1769.88,1774.81,128174,-9.779999999999973,Bearish,Bearish (2021-11-30 00:00:00)
2021-12-01,1775.08,1794.22,1772.21,1781.78,106643,6.970000000000027,Bullish,Bullish (2021-12-01 00:00:00)
2021-12-02,1781.74,1783.39,1761.87,1768.08,93312,-13.700000000000045,Bearish,Bearish (2021-12-02 00:00:00)
2021-12-03,1769.78,1786.09,1766.12,1783.44,102483,15.360000000000127,Bullish,Bullish (2021-12-03 00:00:00)
2021-12-06,1782.83,1787.76,1775.73,1778.41,88088,-5.029999999999973,Bearish,Bearish (2021-12-06 00:00:00)
2021-12-07,1778.92,1787.79,1772.24,1784.1,82932,5.689999999999827,Bullish,Bullish (2021-12-07 00:00:00)
2021-12-08,1784.25,1793.1,1779.61,1782.99,91058,-1.1099999999999,Bearish,Bearish (2021-12-08 00:00:00)
2021-12-09,1783.04,1787.71,1772.84,1775.12,80475,-7.870000000000118,Bearish,Bearish (2021-12-09 00:00:00)
2021-12-10,1776.05,1789.45,1770.13,1782.87,69327,7.75,Bullish,Bullish (2021-12-10 00:00:00)
2021-12-13,1782.43,1791.61,1781.83,1786.6,64489,3.730000000000018,Bullish,Bullish (2021-12-13 00:00:00)
2021-12-14,1785.91,1789.5,1766.48,1770.56,65077,-16.039999999999964,Bearish,Bearish (2021-12-14 00:00:00)
2021-12-15,1771.45,1780.86,1751.04,1777.04,84483,6.480000000000018,Bullish,Bullish (2021-12-15 00:00:00)
2021-12-16,1777.89,1799.68,1775.58,1799.19,90176,22.15000000000009,Bullish,Bullish (2021-12-16 00:00:00)
2021-12-17,1798.69,1814.25,1795.83,1797.48,77069,-1.7100000000000364,Bearish,Bearish (2021-12-17 00:00:00)
2021-12-20,1799.3,1804.14,1788.35,1790.86,74338,-6.620000000000118,Bearish,Bearish (2021-12-20 00:00:00)
2021-12-21,1791.46,1800.46,1784.86,1788.89,70489,-1.9699999999998,Bearish,Bearish (2021-12-21 00:00:00)
2021-12-22,1789.25,1805.03,1785.88,1803.57,60842,14.679999999999836,Bullish,Bullish (2021-12-22 00:00:00)
2021-12-23,1803.76,1810.75,1798.9,1808.48,57655,4.910000000000082,Bullish,Bullish (2021-12-23 00:00:00)
2021-12-27,1807.31,1813.49,1802.99,1811.89,54239,3.410000000000082,Bullish,Bullish (2021-12-27 00:00:00)
2021-12-28,1811.45,1820.21,1805.05,1806.07,56482,-5.820000000000164,Bearish,Bearish (2021-12-28 00:00:00)
2021-12-29,1806.31,1807.7,1789.42,1804.33,66848,-1.740000000000009,Bearish,Bearish (2021-12-29 00:00:00)
2021-12-30,1804.19,1817.17,1796.18,1814.59,57196,10.259999999999991,Bullish,Bullish (2021-12-30 00:00:00)
2021-12-31,1814.85,1828.61,1814.3,1828.34,47734,13.75,Bullish,Bullish (2021-12-31 00:00:00)
2022-01-03,1830.09,1831.69,1798.37,1801.25,71676,-27.089999999999918,Bearish,Bearish (2022-01-03 00:00:00)
2022-01-04,1802.36,1816.75,1798.61,1814.54,83779,13.289999999999964,Bullish,Bullish (2022-01-04 00:00:00)
2022-01-05,1814.12,1829.64,1808.3,1810.21,79370,-4.329999999999927,Bearish,Bearish (2022-01-05 00:00:00)
2022-01-06,1810.65,1811.55,1786.45,1790.9,103887,-19.309999999999945,Bearish,Bearish (2022-01-06 00:00:00)
2022-01-07,1791.24,1798.68,1782.63,1796.62,80975,5.7199999999998,Bullish,Bullish (2022-01-07 00:00:00)
2022-01-10,1795.74,1802.34,1790.35,1801.66,80372,5.040000000000191,Bullish,Bullish (2022-01-10 00:00:00)
2022-01-11,1800.69,1823.23,1800.1,1821.3,82581,19.639999999999873,Bullish,Bullish (2022-01-11 00:00:00)
2022-01-12,1821.13,1828.07,1814.72,1826.15,80600,4.850000000000136,Bullish,Bullish (2022-01-12 00:00:00)
2022-01-13,1825.88,1828.18,1812.31,1822.56,82883,-3.5900000000001455,Bearish,Bearish (2022-01-13 00:00:00)
2022-01-14,1821.58,1829.22,1814.69,1817.38,89758,-5.179999999999836,Bearish,Bearish (2022-01-14 00:00:00)
2022-01-17,1817.82,1823.17,1813.12,1819.2,45178,1.8199999999999363,Bullish,Bullish (2022-01-17 00:00:00)
2022-01-18,1818.55,1822.76,1805.79,1813.65,101990,-5.5499999999999545,Bearish,Bearish (2022-01-18 00:00:00)
2022-01-19,1813.93,1843.33,1810.28,1840.37,91894,26.7199999999998,Bullish,Bullish (2022-01-19 00:00:00)
2022-01-20,1839.72,1847.93,1835.97,1839.47,91643,-0.8999999999998636,Bearish,Bearish (2022-01-20 00:00:00)
2022-01-21,1839.08,1843.22,1828.49,1834.39,97845,-5.079999999999927,Bearish,Bearish (2022-01-21 00:00:00)
2022-01-24,1832.31,1844.35,1829.67,1843.0,112131,8.6099999999999,Bullish,Bullish (2022-01-24 00:00:00)
2022-01-25,1842.85,1853.88,1834.85,1847.98,97407,4.980000000000018,Bullish,Bullish (2022-01-25 00:00:00)
2022-01-26,1847.79,1850.08,1814.98,1819.47,97286,-28.50999999999999,Bearish,Bearish (2022-01-26 00:00:00)
2022-01-27,1819.5,1822.15,1791.82,1797.13,114393,-22.339999999999918,Bearish,Bearish (2022-01-27 00:00:00)
2022-01-28,1797.78,1799.44,1780.31,1791.81,97325,-5.320000000000164,Bearish,Bearish (2022-01-28 00:00:00)
2022-01-31,1789.56,1799.92,1785.59,1797.3,80499,5.490000000000009,Bullish,Bullish (2022-01-31 00:00:00)
2022-02-01,1798.04,1808.78,1795.76,1801.03,76643,3.730000000000018,Bullish,Bullish (2022-02-01 00:00:00)
2022-02-02,1800.58,1810.79,1794.41,1806.79,72029,5.759999999999991,Bullish,Bullish (2022-02-02 00:00:00)
2022-02-03,1806.98,1808.96,1788.7,1804.81,81890,-1.9800000000000182,Bearish,Bearish (2022-02-03 00:00:00)
2022-02-04,1805.29,1814.92,1792.19,1808.2,79524,3.3900000000001,Bullish,Bullish (2022-02-04 00:00:00)
2022-02-07,1808.75,1823.57,1807.9,1820.49,79563,12.289999999999964,Bullish,Bullish (2022-02-07 00:00:00)
2022-02-08,1820.78,1828.77,1815.46,1825.97,67405,5.480000000000018,Bullish,Bullish (2022-02-08 00:00:00)
2022-02-09,1825.63,1835.85,1824.69,1832.91,63032,6.940000000000055,Bullish,Bullish (2022-02-09 00:00:00)
2022-02-10,1833.07,1841.96,1821.65,1826.63,88255,-6.279999999999973,Bearish,Bearish (2022-02-10 00:00:00)
2022-02-11,1826.75,1865.5,1820.98,1859.0,108345,32.36999999999989,Bullish,Bullish (2022-02-11 00:00:00)
2022-02-14,1860.13,1874.15,1850.81,1871.35,116867,12.349999999999909,Bullish,Bullish (2022-02-14 00:00:00)
2022-02-15,1871.19,1879.49,1844.56,1853.5,101869,-17.84999999999991,Bearish,Bearish (2022-02-15 00:00:00)
2022-02-16,1853.78,1872.57,1850.3,1869.64,85071,16.1400000000001,Bullish,Bullish (2022-02-16 00:00:00)
2022-02-17,1869.76,1901.12,1867.85,1898.41,112755,28.769999999999982,Bullish,Bullish (2022-02-17 00:00:00)
2022-02-18,1898.69,1902.49,1886.58,1897.44,103986,-0.9700000000000273,Bearish,Bearish (2022-02-18 00:00:00)
2022-02-21,1905.1,1908.26,1887.66,1903.03,70734,5.589999999999918,Bullish,Bullish (2022-02-21 00:00:00)
2022-02-22,1910.3,1914.1,1891.42,1898.51,121700,-4.519999999999982,Bearish,Bearish (2022-02-22 00:00:00)
2022-02-23,1898.84,1910.46,1889.67,1909.04,85071,10.529999999999973,Bullish,Bullish (2022-02-23 00:00:00)
2022-02-24,1910.37,1974.41,1878.11,1903.93,156433,-5.1099999999999,Bearish,Bearish (2022-02-24 00:00:00)
2022-02-25,1905.62,1921.93,1882.97,1888.71,115257,-15.220000000000027,Bearish,Bearish (2022-02-25 00:00:00)
2022-02-28,1921.05,1928.22,1890.96,1908.93,112975,20.220000000000027,Bullish,Bullish (2022-02-28 00:00:00)
2022-03-01,1907.85,1950.18,1901.42,1945.01,107040,36.07999999999993,Bullish,Bullish (2022-03-01 00:00:00)
2022-03-02,1944.96,1947.94,1913.74,1928.59,108172,-16.420000000000073,Bearish,Bearish (2022-03-02 00:00:00)
2022-03-03,1929.18,1941.2,1922.06,1936.23,98187,7.6400000000001,Bullish,Bullish (2022-03-03 00:00:00)
2022-03-04,1936.92,1970.77,1929.66,1970.46,119383,34.23000000000002,Bullish,Bullish (2022-03-04 00:00:00)
2022-03-07,1978.65,2002.6,1961.01,1997.6,151395,27.139999999999873,Bullish,Bullish (2022-03-07 00:00:00)
2022-03-08,1996.15,2070.27,1981.05,2049.7,152981,52.09999999999991,Bullish,Bullish (2022-03-08 00:00:00)
2022-03-09,2049.53,2059.16,1975.78,1991.85,140211,-57.84999999999991,Bearish,Bearish (2022-03-09 00:00:00)
2022-03-10,1992.26,2009.16,1970.82,1996.7,113635,4.850000000000136,Bullish,Bullish (2022-03-10 00:00:00)
2022-03-11,1996.7,1999.12,1958.71,1987.31,84743,-9.3900000000001,Bearish,Bearish (2022-03-11 00:00:00)
2022-03-14,1982.16,1984.08,1949.66,1950.72,83761,-36.58999999999992,Bearish,Bearish (2022-03-14 00:00:00)
2022-03-15,1952.17,1954.6,1907.09,1917.69,90413,-33.02999999999997,Bearish,Bearish (2022-03-15 00:00:00)
2022-03-16,1918.94,1929.48,1895.05,1926.11,83383,8.419999999999845,Bullish,Bullish (2022-03-16 00:00:00)
2022-03-17,1926.56,1949.81,1923.19,1942.49,73946,16.38000000000011,Bullish,Bullish (2022-03-17 00:00:00)
2022-03-18,1942.18,1945.27,1917.83,1919.98,67194,-22.50999999999999,Bearish,Bearish (2022-03-18 00:00:00)
2022-03-21,1922.07,1941.19,1917.98,1935.89,67565,15.910000000000082,Bullish,Bullish (2022-03-21 00:00:00)
2022-03-22,1935.82,1938.4,1910.73,1921.36,73126,-14.5300000000002,Bearish,Bearish (2022-03-22 00:00:00)
2022-03-23,1921.45,1948.35,1915.5,1944.2,66350,22.840000000000146,Bullish,Bullish (2022-03-23 00:00:00)
2022-03-24,1943.94,1966.12,1937.4,1957.59,73801,13.389999999999873,Bullish,Bullish (2022-03-24 00:00:00)
2022-03-25,1958.33,1964.26,1943.1,1957.78,86978,0.19000000000005457,Bullish,Bullish (2022-03-25 00:00:00)
2022-03-28,1957.78,1958.37,1917.01,1922.67,101430,-35.1099999999999,Bearish,Bearish (2022-03-28 00:00:00)
2022-03-29,1922.15,1929.33,1890.1,1919.44,104093,-3.230000000000018,Bearish,Bearish (2022-03-29 00:00:00)
2022-03-30,1920.11,1938.51,1915.96,1932.64,86027,13.200000000000045,Bullish,Bullish (2022-03-30 00:00:00)
2022-03-31,1933.26,1949.78,1919.2,1937.12,90079,4.479999999999791,Bullish,Bullish (2022-03-31 00:00:00)
2022-04-01,1937.27,1939.52,1918.07,1924.35,84928,-12.769999999999982,Bearish,Bearish (2022-04-01 00:00:00)
2022-04-04,1925.57,1936.9,1915.55,1932.73,75003,8.38000000000011,Bullish,Bullish (2022-04-04 00:00:00)
2022-04-05,1932.68,1944.59,1918.02,1923.43,86530,-9.299999999999955,Bearish,Bearish (2022-04-05 00:00:00)
2022-04-06,1922.91,1933.4,1915.1,1925.26,105367,1.8299999999999272,Bullish,Bullish (2022-04-06 00:00:00)
2022-04-07,1924.45,1937.76,1920.55,1931.45,89570,6.190000000000055,Bullish,Bullish (2022-04-07 00:00:00)
2022-04-08,1931.78,1948.21,1927.71,1946.12,77105,14.669999999999845,Bullish,Bullish (2022-04-08 00:00:00)
2022-04-11,1946.97,1969.74,1939.97,1953.63,94682,7.510000000000218,Bullish,Bullish (2022-04-11 00:00:00)
2022-04-12,1952.91,1978.57,1949.82,1966.48,93144,12.849999999999909,Bullish,Bullish (2022-04-12 00:00:00)
2022-04-13,1967.04,1981.55,1962.88,1978.16,84632,11.680000000000064,Bullish,Bullish (2022-04-13 00:00:00)
2022-04-14,1977.07,1980.35,1960.56,1973.37,87223,-4.790000000000191,Bearish,Bearish (2022-04-14 00:00:00)
2022-04-18,1972.01,1998.36,1972.01,1978.63,87999,5.260000000000218,Bullish,Bullish (2022-04-18 00:00:00)
2022-04-19,1976.68,1981.97,1943.68,1950.12,97863,-28.51000000000022,Bearish,Bearish (2022-04-19 00:00:00)
2022-04-20,1949.98,1958.3,1939.35,1957.52,99290,7.400000000000091,Bullish,Bullish (2022-04-20 00:00:00)
2022-04-21,1956.72,1957.38,1936.81,1951.2,96810,-6.319999999999936,Bearish,Bearish (2022-04-21 00:00:00)
2022-04-22,1950.68,1955.62,1926.53,1930.94,106789,-20.25999999999999,Bearish,Bearish (2022-04-22 00:00:00)
2022-04-25,1933.61,1934.43,1891.49,1897.91,116808,-33.02999999999997,Bearish,Bearish (2022-04-25 00:00:00)
2022-04-26,1898.36,1911.19,1895.7,1905.17,101507,7.259999999999991,Bullish,Bullish (2022-04-26 00:00:00)
2022-04-27,1905.79,1907.0,1881.37,1885.88,101000,-19.289999999999964,Bearish,Bearish (2022-04-27 00:00:00)
2022-04-28,1885.4,1896.74,1872.04,1894.57,96311,8.689999999999827,Bullish,Bullish (2022-04-28 00:00:00)
2022-04-29,1894.91,1919.9,1892.58,1896.23,92079,1.6600000000000819,Bullish,Bullish (2022-04-29 00:00:00)
2022-05-02,1897.82,1899.89,1854.47,1862.84,87455,-33.3900000000001,Bearish,Bearish (2022-05-02 00:00:00)
2022-05-03,1863.53,1878.13,1850.42,1868.21,86963,5.370000000000118,Bullish,Bullish (2022-05-03 00:00:00)
2022-05-04,1868.06,1889.69,1861.45,1881.23,76745,13.019999999999982,Bullish,Bullish (2022-05-04 00:00:00)
2022-05-05,1882.26,1909.79,1872.48,1877.1,105406,-4.130000000000109,Bearish,Bearish (2022-05-05 00:00:00)
2022-05-06,1876.59,1892.54,1866.12,1882.61,98703,5.509999999999991,Bullish,Bullish (2022-05-06 00:00:00)
2022-05-09,1883.87,1885.63,1851.69,1853.83,102817,-28.779999999999973,Bearish,Bearish (2022-05-09 00:00:00)
2022-05-10,1854.24,1865.46,1835.46,1838.24,113821,-15.589999999999918,Bearish,Bearish (2022-05-10 00:00:00)
2022-05-11,1839.08,1858.12,1832.03,1852.44,105031,14.200000000000045,Bullish,Bullish (2022-05-11 00:00:00)
2022-05-12,1851.88,1858.76,1821.29,1821.8,119060,-30.6400000000001,Bearish,Bearish (2022-05-12 00:00:00)
2022-05-13,1822.85,1828.82,1799.14,1811.34,100323,-10.460000000000036,Bearish,Bearish (2022-05-13 00:00:00)
2022-05-16,1813.76,1826.89,1791.41,1823.93,87153,12.590000000000146,Bullish,Bullish (2022-05-16 00:00:00)
2022-05-17,1825.08,1836.11,1812.9,1815.04,92610,-8.8900000000001,Bearish,Bearish (2022-05-17 00:00:00)
2022-05-18,1814.67,1824.7,1807.39,1816.52,99683,1.4800000000000182,Bullish,Bullish (2022-05-18 00:00:00)
2022-05-19,1816.57,1849.18,1810.96,1842.1,114886,25.579999999999927,Bullish,Bullish (2022-05-19 00:00:00)
2022-05-20,1841.58,1849.43,1832.38,1846.3,91678,4.2000000000000455,Bullish,Bullish (2022-05-20 00:00:00)
2022-05-23,1849.38,1865.37,1843.46,1853.49,89227,7.190000000000055,Bullish,Bullish (2022-05-23 00:00:00)
2022-05-24,1853.65,1869.7,1849.35,1866.4,79479,12.910000000000082,Bullish,Bullish (2022-05-24 00:00:00)
2022-05-25,1865.3,1868.08,1841.99,1853.22,81831,-13.180000000000064,Bearish,Bearish (2022-05-25 00:00:00)
2022-05-26,1853.31,1854.35,1840.7,1850.68,80177,-2.5399999999999636,Bearish,Bearish (2022-05-26 00:00:00)
2022-05-27,1851.73,1861.94,1847.99,1853.0,74018,2.3199999999999363,Bullish,Bullish (2022-05-27 00:00:00)
2022-05-30,1852.75,1864.0,1848.18,1855.22,46140,2.2200000000000273,Bullish,Bullish (2022-05-30 00:00:00)
2022-05-31,1855.84,1857.16,1835.11,1837.46,83974,-17.75999999999999,Bearish,Bearish (2022-05-31 00:00:00)
2022-06-01,1837.01,1850.05,1828.51,1846.42,81863,8.960000000000036,Bullish,Bullish (2022-06-01 00:00:00)
2022-06-02,1846.93,1870.39,1844.11,1868.54,67694,22.11999999999989,Bullish,Bullish (2022-06-02 00:00:00)
2022-06-03,1869.42,1874.11,1847.33,1850.9,63967,-17.639999999999873,Bearish,Bearish (2022-06-03 00:00:00)
2022-06-06,1849.99,1857.8,1840.63,1841.54,69791,-9.360000000000127,Bearish,Bearish (2022-06-06 00:00:00)
2022-06-07,1840.84,1855.57,1837.07,1852.38,75969,10.840000000000146,Bullish,Bullish (2022-06-07 00:00:00)
2022-06-08,1852.66,1859.66,1844.64,1853.12,69838,0.7399999999997817,Bullish,Bullish (2022-06-08 00:00:00)
2022-06-09,1852.83,1855.35,1840.06,1847.98,81783,-5.139999999999873,Bearish,Bearish (2022-06-09 00:00:00)
2022-06-10,1847.88,1875.92,1825.08,1871.37,99263,23.389999999999873,Bullish,Bullish (2022-06-10 00:00:00)
2022-06-13,1876.74,1879.02,1819.04,1819.36,122345,-52.00999999999999,Bearish,Bearish (2022-06-13 00:00:00)
2022-06-14,1819.56,1831.54,1805.09,1808.24,110091,-11.11999999999989,Bearish,Bearish (2022-06-14 00:00:00)
2022-06-15,1808.24,1841.92,1807.5,1833.86,116814,25.61999999999989,Bullish,Bullish (2022-06-15 00:00:00)
2022-06-16,1833.69,1857.53,1815.8,1856.65,121313,22.79000000000019,Bullish,Bullish (2022-06-16 00:00:00)
2022-06-17,1855.1,1855.26,1835.04,1840.08,96824,-16.570000000000164,Bearish,Bearish (2022-06-17 00:00:00)
2022-06-20,1837.44,1846.06,1834.75,1838.42,65018,-1.6599999999998545,Bearish,Bearish (2022-06-20 00:00:00)
2022-06-21,1837.84,1843.63,1828.55,1833.06,79706,-5.360000000000127,Bearish,Bearish (2022-06-21 00:00:00)
2022-06-22,1833.02,1847.76,1823.41,1837.84,85648,4.779999999999973,Bullish,Bullish (2022-06-22 00:00:00)
2022-06-23,1837.43,1846.07,1822.51,1822.59,88091,-15.25,Bearish,Bearish (2022-06-23 00:00:00)
2022-06-24,1823.29,1831.76,1816.93,1826.98,81857,4.3900000000001,Bullish,Bullish (2022-06-24 00:00:00)
2022-06-27,1835.3,1841.04,1820.73,1822.63,73950,-4.349999999999909,Bearish,Bearish (2022-06-27 00:00:00)
2022-06-28,1822.68,1829.52,1818.42,1819.9,65021,-2.730000000000018,Bearish,Bearish (2022-06-28 00:00:00)
2022-06-29,1820.22,1833.07,1812.03,1817.8,72892,-2.1000000000001364,Bearish,Bearish (2022-06-29 00:00:00)
2022-06-30,1818.04,1825.06,1802.74,1807.12,80170,-10.680000000000064,Bearish,Bearish (2022-06-30 00:00:00)
2022-07-01,1806.88,1809.3,1784.53,1808.94,88259,1.8200000000001637,Bullish,Bullish (2022-07-01 00:00:00)
2022-07-04,1811.41,1814.3,1803.97,1807.96,53418,-0.9800000000000182,Bearish,Bearish (2022-07-04 00:00:00)
2022-07-05,1807.95,1812.16,1763.88,1764.58,89769,-43.38000000000011,Bearish,Bearish (2022-07-05 00:00:00)
2022-07-06,1766.12,1772.86,1732.25,1739.08,97272,-25.5,Bearish,Bearish (2022-07-06 00:00:00)
2022-07-07,1740.04,1749.11,1736.45,1740.09,76831,1.009999999999991,Bullish,Bullish (2022-07-07 00:00:00)
2022-07-08,1740.59,1752.34,1732.93,1742.45,81361,2.3600000000001273,Bullish,Bullish (2022-07-08 00:00:00)
2022-07-11,1741.09,1744.57,1731.24,1734.02,67247,-8.430000000000064,Bearish,Bearish (2022-07-11 00:00:00)
2022-07-12,1733.57,1744.4,1723.24,1726.09,76608,-7.930000000000064,Bearish,Bearish (2022-07-12 00:00:00)
2022-07-13,1725.84,1745.36,1707.15,1735.49,85233,9.400000000000091,Bullish,Bullish (2022-07-13 00:00:00)
2022-07-14,1735.68,1736.29,1697.56,1709.72,93414,-25.769999999999982,Bearish,Bearish (2022-07-14 00:00:00)
2022-07-15,1706.25,1716.52,1699.09,1707.32,82644,-2.400000000000091,Bearish,Bearish (2022-07-15 00:00:00)
2022-07-18,1706.79,1723.91,1705.94,1708.99,78328,1.6700000000000728,Bullish,Bullish (2022-07-18 00:00:00)
2022-07-19,1709.8,1718.44,1705.38,1711.56,71412,2.5699999999999363,Bullish,Bullish (2022-07-19 00:00:00)
2022-07-20,1711.46,1714.46,1692.51,1696.53,71609,-15.029999999999973,Bearish,Bearish (2022-07-20 00:00:00)
2022-07-21,1696.3,1720.18,1680.92,1718.2,83978,21.670000000000073,Bullish,Bullish (2022-07-21 00:00:00)
2022-07-22,1717.75,1739.25,1712.89,1727.38,83800,9.180000000000064,Bullish,Bullish (2022-07-22 00:00:00)
2022-07-25,1726.7,1736.22,1714.74,1719.64,77995,-7.740000000000009,Bearish,Bearish (2022-07-25 00:00:00)
